sku;product-id;product-id-type;price;quantity;state;update-delete;canon;tipo-iva
CC-9011255-WW;0840006610854;EAN;115,57;3;11;update;0.00;21.00
CC-9011256-WW;0840006610861;EAN;115,57;0;11;update;0.00;21.00
TQE-2201B;8433281013926;EAN;20,36;2;11;update;0.00;21.00
TQE-2201BL;8433281013933;EAN;22,74;1;11;update;0.00;21.00
TQE-2201R;8433281013940;EAN;22,74;3;11;update;0.00;21.00
TQE-2202BR;8433281013957;EAN;16,89;5;11;update;0.00;21.00
TQE-2202S;8433281013964;EAN;16,89;3;11;update;0.00;21.00
TQC-4701U3C-B;8433281013629;EAN;38,04;1;11;update;0.00;21.00
TQC-4702U3C-B;8433281013636;EAN;30,31;11;11;update;0.00;21.00
TQGCC102-B;8433281013605;EAN;56,50;3;11;update;0.00;21.00
TQGCC103-B;8433281013643;EAN;74,89;3;11;update;0.00;21.00
TQGCC901-B;8433281013612;EAN;69,62;5;11;update;0.00;21.00
COO-PCM580-1;8436556141621;EAN;68,15;0;11;update;0.00;21.00
TQGCC101-B;8433281013568;EAN;52,63;11;11;update;0.00;21.00
TQC-5701U3C-B;8433281013575;EAN;36,43;10;11;update;0.00;21.00
TQC-3007U3C;8433281013582;EAN;53,70;8;11;update;0.00;21.00
TQC-3008U3C;8433281013599;EAN;60,07;1;11;update;0.00;21.00
ASE-2521B;8436574709155;EAN;11,77;1;11;update;0.00;21.00
ASE-2520B;8436574709278;EAN;11,34;9;11;update;0.00;21.00
ASE-2526GR;8436574709391;EAN;12,58;24;11;update;0.00;21.00
52085;6940533542438;EAN;71,38;0;11;update;0.00;21.00
R-MORPHEUS-WHAPA1-G;6933412774754;EAN;144,45;8;11;update;0.00;21.00
UK511303;6974560221158;EAN;52,54;5;11;update;0.00;21.00
R-CH360-WHAPE3-G-1;6933412774709;EAN;57,87;96;11;update;0.00;21.00
CC-9011266-WW;0840006674979;EAN;173,08;0;11;update;0.00;21.00
CC-9011260-WW;0840006664727;EAN;281,56;0;11;update;0.00;21.00
R-CH160-WHNGI0-G-1;6933412774440;EAN;66,03;0;11;update;0.00;21.00
R-PIXEL-YE100-G-1;6933412796732;EAN;9,04;0;11;update;0.00;21.00
R-PIXEL-BU100-G-1;6933412796749;EAN;9,04;0;11;update;0.00;21.00
R-PIXEL-PK100-G-1;6933412796756;EAN;9,04;0;11;update;0.00;21.00
R-PIXEL-TV100-G-1;6933412796763;EAN;9,04;0;11;update;0.00;21.00
R-PIXEL-GY100-G-1;6933412796770;EAN;9,04;1;11;update;0.00;21.00
NXINFTYZETA;8436587974212;EAN;42,45;99;11;update;0.00;21.00
NXINFTYOMEGA;8436532169519;EAN;60,21;0;11;update;0.00;21.00
NXINFTYEPSILON;8436587974205;EAN;46,12;15;11;update;0.00;21.00
NXINFTYGAMMA;8436587974021;EAN;67,45;0;11;update;0.00;21.00
NXHUMMERVSNBK;8436587974625;EAN;44,19;18;11;update;0.00;21.00
NXHUMMERVSNWH;8436587974632;EAN;42,86;4;11;update;0.00;21.00
NXHUMMERTGM;8436532169502;EAN;77,33;99;11;update;0.00;21.00
NXHUMMERBLASTER;8436587971327;EAN;80,96;1;11;update;0.00;21.00
NXHUMMERASTRAWH;8436587973963;EAN;102,13;1;11;update;0.00;21.00
NXHUMMERASTRABK;8436587973956;EAN;144,47;11;11;update;0.00;21.00
CS-HYTE-Y40-WW;1220000350502;EAN;107,15;4;11;update;0.00;21.00
ASM2-006GRY;8436574709674;EAN;13,91;1;11;update;0.00;21.00
ASM2-024B;8436574709681;EAN;17,62;0;11;update;0.00;21.00
ASM2-025SL;8436574709698;EAN;17,62;28;11;update;0.00;21.00
ASM2-026BLU;8436574709704;EAN;17,16;1;11;update;0.00;21.00
ASM2-027RED;8436574709711;EAN;17,62;16;11;update;0.00;21.00
AB123011;6974560222995;EAN;67,97;0;11;update;0.00;21.00
AB123012;6974560223343;EAN;107,70;0;11;update;0.00;21.00
AB123013;6974560223626;EAN;108,55;0;11;update;0.00;21.00
AB123014;6974560225798;EAN;89,37;3;11;update;0.00;21.00
AB123015;6974560225866;EAN;88,69;0;11;update;0.00;21.00
AB123511;6974560223206;EAN;139,72;0;11;update;0.00;21.00
AB123512;6974560223275;EAN;139,72;0;11;update;0.00;21.00
AB128512;6974560225514;EAN;93,08;9;11;update;0.00;21.00
ASE-2522B;8436574709162;EAN;12,19;1;11;update;0.00;21.00
ASM2-028B;8436574709896;EAN;17,62;3;11;update;0.00;21.00
ASM2-029GR;8436574709902;EAN;17,62;13;11;update;0.00;21.00
PCC-MPC45-1;8437012429550;EAN;37,43;36;11;update;0.00;21.00
NXHUMMERVAULT;8436587971778;EAN;87,01;5;11;update;0.00;21.00
ASE-2541B;8435739901182;EAN;12,72;12;11;update;0.00;21.00
ASE-2542B;8435739901199;EAN;12,45;4;11;update;0.00;21.00
NXHUMMERHORUS;8436587972706;EAN;81,51;99;11;update;0.00;21.00
UK511210;8436617920332;EAN;55,15;0;11;update;0.00;21.00
UK113021;8436617920264;EAN;51,14;1;11;update;0.00;21.00
COO-MCM-M2F;8437012429277;EAN;28,63;4;11;update;0.00;21.00
NXHUMMERPLASMA;8436587974885;EAN;78,48;0;11;update;0.00;21.00
COO-PCM440-0C;8436556141430;EAN;38,50;0;11;update;0.00;21.00
COO-PCM440-1;8436556144127;EAN;48,64;10;11;update;0.00;21.00
VK-CASE02LITEW;5298003821011;EAN;132,63;3;11;update;0.00;21.00
CC-9011298-WW;0840440487739;EAN;376,02;0;11;update;0.00;21.00
CC-9011299-WW;0840440487746;EAN;354,79;0;11;update;0.00;21.00
CC-9011300-WW;0840440487753;EAN;239,52;0;11;update;0.00;21.00
CC-9011301-WW;0840440487760;EAN;239,38;1;11;update;0.00;21.00
CC-9011273-WW;0840006682172;EAN;609,64;4;11;update;0.00;21.00
CC-9011274-WW;0840006682189;EAN;691,49;0;11;update;0.00;21.00
CC-9011291-WW;0840440485568;EAN;110,64;39;11;update;0.00;21.00
CC-9011296-WW;0840440487715;EAN;134,43;3;11;update;0.00;21.00
CC-9011297-WW;0840440487722;EAN;142,97;0;11;update;0.00;21.00
R-CG530-BKADA4-G-1;6933412765158;EAN;76,61;186;11;update;0.00;21.00
R-CG530-WHADA4-G-1;6933412765165;EAN;80,09;66;11;update;0.00;21.00
51916;6940533542803;EAN;80,44;0;11;update;0.00;21.00
UK80.40.630;6974560221233;EAN;487,22;2;11;update;0.00;21.00
UK51918;6974560221219;EAN;273,55;0;11;update;0.00;21.00
80.10.04;6940533543428;EAN;180,40;0;11;update;0.00;21.00
80.20.12;6940533545057;EAN;272,23;0;11;update;0.00;21.00
UK80.20.08G3;6974560221011;EAN;328,49;0;11;update;0.00;21.00
80.30.16;6940533544241;EAN;405,16;0;11;update;0.00;21.00
80.40.24;6940533545064;EAN;484,19;0;11;update;0.00;21.00
80.40.20;6940533544258;EAN;516,96;0;11;update;0.00;21.00
52092;6940533542537;EAN;36,28;4;11;update;0.00;21.00
52117;6940533545040;EAN;80,07;0;11;update;0.00;21.00
52101;6940533543466;EAN;52,33;0;11;update;0.00;21.00
UK113011;8436617920257;EAN;51,69;9;11;update;0.00;21.00
UK121801;8436617920615;EAN;58,90;8;11;update;0.00;21.00
UK121802;8436617920622;EAN;62,31;0;11;update;0.00;21.00
AB123018;8436617920400;EAN;106,16;4;11;update;0.00;21.00
AB130211;8436617920233;EAN;280,08;0;11;update;0.00;21.00
AB130212;8436617920240;EAN;259,86;0;11;update;0.00;21.00
COO-CHA-MP1-0;8436556143083;EAN;74,26;1;11;update;0.00;21.00
ASE-2519B;8435739902134;EAN;11,99;29;11;update;0.00;21.00
ASE-2527B;8435739902141;EAN;12,42;1;11;update;0.00;21.00
ASE-2528B;8435739902158;EAN;12,68;19;11;update;0.00;21.00
ASE-2529B;8435739902165;EAN;12,79;5;11;update;0.00;21.00
COO-CHA-GA250-0;8436556143113;EAN;75,55;1;11;update;0.00;21.00
COO-CHA-GM100-0;8436556143106;EAN;65,62;2;11;update;0.00;21.00
ASE-3529B;8435739902417;EAN;22,64;2;11;update;0.00;21.00
EXCS-PL-100C-B;6977277360080;EAN;40,67;0;11;update;0.00;21.00
EXCS-PL-100C-W;6977277360097;EAN;40,67;5;11;update;0.00;21.00
EXCS-PL-100R-B;6977277364477;EAN;52,66;18;11;update;0.00;21.00
EXCS-PL-100R-W;6977277360004;EAN;52,66;7;11;update;0.00;21.00
EXCS-PL-600C-B;6977277360103;EAN;49,44;0;11;update;0.00;21.00
EXCS-PL-600C-W;6977277360110;EAN;49,44;0;11;update;0.00;21.00
EXCS-PL-600R-B;6977277360141;EAN;60,03;0;11;update;0.00;21.00
EXCS-PL-600R-W;6977277360165;EAN;60,22;0;11;update;0.00;21.00
EXCS-PL-800C-B;6977277360134;EAN;80,91;0;11;update;0.00;21.00
EXCS-PL-800C-W;6977277360042;EAN;80,91;0;11;update;0.00;21.00
EXCS-PL-800R-B;6977277360059;EAN;85,15;29;11;update;0.00;21.00
EXCS-PL-800R-W;6977277360226;EAN;84,05;4;11;update;0.00;21.00
EXCS-PM-400C-B;6977277363685;EAN;63,15;0;11;update;0.00;21.00
EXCS-PM-400C-W;6977277368932;EAN;63,15;0;11;update;0.00;21.00
EXCS-PM-400R-W;6977277361254;EAN;71,46;101;11;update;0.00;21.00
EXCS-PM-400R-B;6977277363654;EAN;71,45;105;11;update;0.00;21.00
EXCS-PR-500R-B;6977277367256;EAN;69,25;0;11;update;0.00;21.00
EXCS-PR-500R-W;6977277369151;EAN;40,09;17;11;update;0.00;21.00
EXCS-PR-700R-B;6977277369816;EAN;79,27;18;11;update;0.00;21.00
EXCS-PR-700R-W;6977277361568;EAN;79,26;46;11;update;0.00;21.00
EXCS-PR-800R-B;6977277361148;EAN;109,51;4;11;update;0.00;21.00
EXCS-PR-800R-W;6977277365900;EAN;109,51;0;11;update;0.00;21.00
EXCS-PR-800C-B;6977277366693;EAN;80,99;0;11;update;0.00;21.00
EXCS-PR-800C-W;6977277362213;EAN;80,99;0;11;update;0.00;21.00
EXCS-ZM-800R-W;6977277364712;EAN;111,37;0;11;update;0.00;21.00
EXCS-ZM-800R-B;6977277368963;EAN;110,60;2;11;update;0.00;21.00
28300-C500B-1CKR;4719331555023;EAN;107,79;0;11;update;0.00;21.00
28300-C500W-1CKR;4719331555030;EAN;116,40;2;11;update;0.00;21.00
EXAC-PL-6050-B;6977277360172;EAN;18,91;7;11;update;0.00;21.00
EXAC-PL-6050-W;6977277360189;EAN;18,91;6;11;update;0.00;21.00
R-CH260-BKNGM0-G-1;6933412765233;EAN;66,75;9;11;update;0.00;21.00
R-CH260-WHNGM0-G-1;6933412765240;EAN;71,26;7;11;update;0.00;21.00
R-CH690-BKNNA0D-G-1;6933412774037;EAN;150,69;1;11;update;0.00;21.00
R-CH690-WHNNA0D-G-1;6933412774020;EAN;113,20;20;11;update;0.00;21.00
CC-9011307-WW;0840440491279;EAN;163,85;1;11;update;0.00;21.00
CC-9011308-WW;0840440491286;EAN;177,20;0;11;update;0.00;21.00
CC-9011309-WW;0840440491293;EAN;210,85;0;11;update;0.00;21.00
CC-9011310-WW;0840440491309;EAN;210,85;0;11;update;0.00;21.00
AB125801;8436617920639;EAN;142,67;0;11;update;0.00;21.00
UK52118;8436617920059;EAN;78,04;0;11;update;0.00;21.00
UK52110V2;8436617921018;EAN;36,04;0;11;update;0.00;21.00
COO-CHA-GE2000-0;8436624420955;EAN;101,74;3;11;update;0.00;21.00
COO-SCA2550-UA;8436624420351;EAN;13,25;0;11;update;0.00;21.00
COO-PCT313-1;8436624420627;EAN;54,81;0;11;update;0.00;21.00
COO-PCT313-BZ;8436624420634;EAN;69,72;1;11;update;0.00;21.00
COO-SCA2540-UA;8436624420221;EAN;12,81;9;11;update;0.00;21.00
COO-CHA-GA450B-0;8436624420672;EAN;58,01;8;11;update;0.00;21.00
COO-CHA-GA450W-0;8436624420696;EAN;55,66;24;11;update;0.00;21.00
COO-CHA-GA300B-0;8436624420665;EAN;73,26;1;11;update;0.00;21.00
COO-CHA-GA300W-0;8436624420689;EAN;68,70;5;11;update;0.00;21.00
28300-C201W-1CKR;4719331555849;EAN;84,26;19;11;update;0.00;21.00
28300-C201B-1CKR;4719331555832;EAN;77,52;6;11;update;0.00;21.00
EXCS-PM-150R-B;6977277360400;EAN;52,66;9;11;update;0.00;21.00
EXCS-PM-150R-W;6977277360417;EAN;52,66;11;11;update;0.00;21.00
ASE-3535B;8435739903087;EAN;23,48;4;11;update;0.00;21.00
UK80.15.42;8436617921162;EAN;453,99;0;11;update;0.00;21.00
R-ECASEFREE-BKNNM0-G;6933412796930;EAN;29,62;11;11;update;0.00;21.00
UK121803;8436617921124;EAN;69,96;10;11;update;0.00;21.00
UK121804;8436617921100;EAN;65,66;8;11;update;0.00;21.00
UK121805;8436617921308;EAN;59,60;7;11;update;0.00;21.00
R-CG580-BKADA4-G-2;6933412765394;EAN;104,45;28;11;update;0.00;21.00
R-CG580-WHADA4-G-2;6933412765400;EAN;107,33;17;11;update;0.00;21.00
R-MATREXX55-BCAGA4;6933412774334;EAN;85,78;114;11;update;0.00;21.00
UK52125;8436617921360;EAN;45,69;9;11;update;0.00;21.00
UK180260;8436617921384;EAN;35,43;0;11;update;0.00;21.00
AB123533;8436617921506;EAN;83,08;6;11;update;0.00;21.00
COO-PCM640C-0;8436624422270;EAN;32,25;3;11;update;0.00;21.00
COO-PCM640C-1;8436624422287;EAN;48,20;8;11;update;0.00;21.00
COO-PCF750-1;8436556148545;EAN;64,32;0;11;update;0.00;21.00
COO-CHA-MP1B-0;8436624420214;EAN;73,98;5;11;update;0.00;21.00
COO-CHA-GM220B-0;8436624420733;EAN;48,51;0;11;update;0.00;21.00
COO-CHA-GM200B-0;8436624420702;EAN;40,14;3;11;update;0.00;21.00
COO-CHA-GM200W-0;8436624420719;EAN;38,20;1;11;update;0.00;21.00
COO-PCM500-0;8436556145421;EAN;6,56;0;11;update;0.00;21.00
COO-PCM550C-1;8437012429703;EAN;53,11;3;11;update;0.00;21.00
COO-PCA850-0;8436624420191;EAN;45,43;0;11;update;0.00;21.00
COO-PCT310-BZ;8436556148019;EAN;83,08;3;11;update;0.00;21.00
COO-PCT370-1;8436624420641;EAN;64,96;0;11;update;0.00;21.00
COO-PCT370-BZ;8436624420658;EAN;72,07;13;11;update;0.00;21.00
COO-SCG2543-8;8436556140556;EAN;16,75;0;11;update;0.00;21.00
COO-MCM-NVSA;8436624421013;EAN;20,61;2;11;update;0.00;21.00
CC-9011312-WW;0840440496571;EAN;121,79;1;11;update;0.00;21.00
CC-9011313-WW;0840440496588;EAN;121,79;2;11;update;0.00;21.00
CC-9011314-WW;0840440402770;EAN;206,70;10;11;update;0.00;21.00
CC-9011315-WW;0840440402787;EAN;206,70;1;11;update;0.00;21.00
CC-9011316-WW;0840440402794;EAN;259,31;11;11;update;0.00;21.00
CC-9011317-WW;0840440402800;EAN;259,31;0;11;update;0.00;21.00
CC-9011318-WW;0840440406556;EAN;288,54;5;11;update;0.00;21.00
CC-9011319-WW;0840440406563;EAN;288,54;1;11;update;0.00;21.00
CC-9011320-WW;0840440406570;EAN;399,99;0;11;update;0.00;21.00
CC-9011321-WW;0840440406587;EAN;341,15;1;11;update;0.00;21.00
CC-9011322-WW;0840440407096;EAN;148,23;0;11;update;0.00;21.00
CC-9011323-WW;0840440407102;EAN;148,23;1;11;update;0.00;21.00
CC-9011324-WW;0840440407119;EAN;206,70;16;11;update;0.00;21.00
CC-9011325-WW;0840440407126;EAN;206,70;2;11;update;0.00;21.00
EXCS-PR-51DR-B;6977277360066;EAN;70,17;31;11;update;0.00;21.00
EXCS-PR-51DR-W;6977277360028;EAN;70,17;24;11;update;0.00;21.00
EXCS-SM-51DR-B;6977277360011;EAN;65,56;13;11;update;0.00;21.00
EXCS-SM-51DR-W;6977277360073;EAN;65,56;0;11;update;0.00;21.00
AB123533W;8436617921513;EAN;87,38;5;11;update;0.00;21.00
COO-PCM680-1;8436624423246;EAN;48,98;4;11;update;0.00;21.00
COO-PCA780-1;8436624423888;EAN;54,31;4;11;update;0.00;21.00
R-CG530U-BKAGA4-G;6933412765592;EAN;95,69;45;11;update;0.00;21.00
R-CG530U-WHAGA4-G;6933412765608;EAN;97,51;14;11;update;0.00;21.00
R-CG330-WHNGM3-G;6933412765509;EAN;67,80;6;11;update;0.00;21.00
R-CG330-BKNGM3-G;6933412765493;EAN;69,27;35;11;update;0.00;21.00
R-CG380-WHAGM3-G;6933412765462;EAN;63,50;7;11;update;0.00;21.00
R-CG380-BKAGM3-G;6933412765455;EAN;63,50;26;11;update;0.00;21.00
COO-PCT100-0;8436624423222;EAN;32,57;7;11;update;0.00;21.00
COO-PCM460-0;8436624423307;EAN;34,77;3;11;update;0.00;21.00
COO-PCM460-1;8436624423314;EAN;51,19;1;11;update;0.00;21.00
COO-PCA780-2;8436624423895;EAN;78,78;7;11;update;0.00;21.00
COO-PCA780-3;8436624423901;EAN;69,48;8;11;update;0.00;21.00
COO-PCM870-1;8436624423581;EAN;50,77;9;11;update;0.00;21.00
COO-CHA-GM350-0;8436624423567;EAN;48,98;9;11;update;0.00;21.00
COO-CHA-GA700-O;8436624423574;EAN;50,77;9;11;update;0.00;21.00
R-CL6600-WHNNA0-G;6933412765301;EAN;222,93;3;11;update;0.00;21.00
R-CH170-BKNGM0-G;6933412765363;EAN;67,92;3;11;update;0.00;21.00
C9363E;0829160180496;EAN;96,82;0;11;update;0.00;21.00
C8766EE;0829160180281;EAN;76,39;0;11;update;0.00;21.00
C9351A;0829160941332;EAN;38,86;0;11;update;0.00;21.00
C9352AE;0829160941394;EAN;53,10;4;11;update;0.00;21.00
C9361EE;0829160798790;EAN;60,11;0;11;update;0.00;21.00
CB335EE;0808736844550;EAN;39,56;0;11;update;0.00;21.00
CB337EE;0808736844758;EAN;52,82;0;11;update;0.00;21.00
CC640EE;0883585763306;EAN;39,31;1;11;update;0.00;21.00
CC643EE;0883585763542;EAN;45,70;1;11;update;0.00;21.00
CB316EE;0883585705047;EAN;29,44;0;11;update;0.00;21.00
CB318EE;0883585705283;EAN;26,22;0;11;update;0.00;21.00
CB320EE;0883585705528;EAN;25,69;34;11;update;0.00;21.00
CB319EE;0883585705405;EAN;26,78;0;11;update;0.00;21.00
TN2120;4977766654203;EAN;103,32;33;11;update;0.00;21.00
CE285A;0884420588689;EAN;117,72;0;11;update;0.00;21.00
CE278A;23687;EAN;133,80;0;11;update;0.00;21.00
CC641EE;0883585763429;EAN;80,26;0;11;update;0.00;21.00
CH561EE;0884962894392;EAN;34,24;1;11;update;0.00;21.00
CH562EE;0884962894521;EAN;39,99;1;11;update;0.00;21.00
TN230M;4977766666978;EAN;88,28;0;11;update;0.00;21.00
CN684EE;0885631873670;EAN;46,45;2;11;update;0.00;21.00
TN2220;4977766682862;EAN;93,22;0;11;update;0.00;21.00
CE310A;0884962161128;EAN;90,03;1;11;update;0.00;21.00
CE312A;0884962161142;EAN;97,28;0;11;update;0.00;21.00
CE313A;0884962161159;EAN;99,35;2;11;update;0.00;21.00
TN320BK;4977766679343;EAN;83,91;16;11;update;0.00;21.00
CH563EE;0884962894453;EAN;64,50;41;11;update;0.00;21.00
CH564EE;0884962894552;EAN;63,57;21;11;update;0.00;21.00
TN2210;4977766682800;EAN;62,84;39;11;update;0.00;21.00
CF280A;0886111144143;EAN;174,11;2;11;update;0.00;21.00
CN056AE;0886111749096;EAN;36,76;0;11;update;0.00;21.00
CN055AE;0886111749089;EAN;36,76;3;11;update;0.00;21.00
TN241BK;4977766718387;EAN;95,35;181;11;update;0.00;21.00
TN241M;4977766718424;EAN;94,60;0;11;update;0.00;21.00
TN241C;4977766718400;EAN;94,60;0;11;update;0.00;21.00
TN241Y;4977766718448;EAN;94,60;0;11;update;0.00;21.00
TN1050;4977766721707;EAN;59,94;1;11;update;0.00;21.00
CF210A;0886111334957;EAN;117,27;0;11;update;0.00;21.00
CF211A;0886111334971;EAN;141,84;0;11;update;0.00;21.00
CF212A;0886111334988;EAN;149,86;2;11;update;0.00;21.00
CF213A;0886111334995;EAN;143,73;0;11;update;0.00;21.00
TN2320;4977766738989;EAN;96,88;0;11;update;0.00;21.00
C2P06AE;0888182461976;EAN;39,51;1;11;update;0.00;21.00
C2P04AE;0888182461938;EAN;34,82;1;11;update;0.00;21.00
LC223BKBP;5014047566738;EAN;33,57;0;11;update;0.00;21.00
CF401A;0888793237953;EAN;137,34;4;11;update;0.00;21.00
CF403A;0888793237977;EAN;136,45;0;11;update;0.00;21.00
CF402A;0888793237960;EAN;139,45;2;11;update;0.00;21.00
CF400A;0888793237946;EAN;117,73;1;11;update;0.00;21.00
C2P05AE;0888793376744;EAN;76,03;25;11;update;0.00;21.00
C13T26704010;8715946541846;EAN;28,93;0;11;update;0.00;21.00
C13T26614010;8715946541822;EAN;34,38;23;11;update;0.00;21.00
C13T33444010;8715946600550;EAN;22,48;0;11;update;0.00;21.00
F6U67AE;0888793803066;EAN;57,88;1;11;update;0.00;21.00
F6U66AE;0888793803042;EAN;31,43;3;11;update;0.00;21.00
F6U65AE;0888793802977;EAN;37,43;2;11;update;0.00;21.00
F6U68AE;0888793803127;EAN;59,45;35;11;update;0.00;21.00
C2P23AE;0888182034606;EAN;66,12;6;11;update;0.00;21.00
BC21C;3882;EAN;15,13;0;11;update;0.00;21.00
C2P07AE;0888793376805;EAN;79,76;46;11;update;0.00;21.00
CF279A;0889894680617;EAN;95,80;1;11;update;0.00;21.00
TN3430;4977766755641;EAN;108,74;0;11;update;0.00;21.00
CF217A;0889894797407;EAN;104,59;1;11;update;0.00;21.00
CF230A;0889894797452;EAN;102,69;0;11;update;0.00;21.00
L0S58AE;0725184104077;EAN;55,77;0;11;update;0.00;21.00
F6U13AE;0725184104015;EAN;40,82;42;11;update;0.00;21.00
F6U14AE;0725184104046;EAN;41,40;0;11;update;0.00;21.00
F6U12AE;0725184103988;EAN;40,12;0;11;update;0.00;21.00
C2P19AE;0888182034583;EAN;39,22;0;11;update;0.00;21.00
CN057AE;0886111749003;EAN;42,65;0;11;update;0.00;21.00
CN054AE;0886111749027;EAN;36,76;0;11;update;0.00;21.00
T6M15AE;0889894729002;EAN;65,66;39;11;update;0.00;21.00
T6L99AE;0889894728883;EAN;37,91;0;11;update;0.00;21.00
T6L95AE;0889894728852;EAN;23,48;0;11;update;0.00;21.00
T6L87AE;0889894728791;EAN;23,61;0;11;update;0.00;21.00
T6L91AE;0889894728821;EAN;22,70;39;11;update;0.00;21.00
LC3219XLVAL;4977766767019;EAN;136,73;553;11;update;0.00;21.00
BCI3EM;4960999865287;EAN;14,07;3;11;update;0.00;21.00
TN3480;4977766755658;EAN;174,57;22;11;update;0.00;21.00
TN2410;4977766779487;EAN;65,24;0;11;update;0.00;21.00
LC3217BK;4977766762113;EAN;30,09;0;11;update;0.00;21.00
LC3217Y;4977766762144;EAN;23,82;0;11;update;0.00;21.00
LC3217M;4977766762137;EAN;23,82;0;11;update;0.00;21.00
LC3217C;4977766762120;EAN;23,82;4;11;update;0.00;21.00
N9K06AE;0889894860750;EAN;26,59;10;11;update;0.00;21.00
N9K05AE;0889894860712;EAN;26,65;2;11;update;0.00;21.00
C13T33374011;8715946645278;EAN;99,65;39;11;update;0.00;21.00
L0S70AE;0725184104183;EAN;83,41;20;11;update;0.00;21.00
LC123VALB;5014047563225;EAN;89,32;0;11;update;0.00;21.00
LC3211BK;4977766775748;EAN;22,80;0;11;update;0.00;21.00
LC3211C;4977766775755;EAN;16,55;0;11;update;0.00;21.00
LC3211M;4977766775762;EAN;16,55;1;11;update;0.00;21.00
LC3211Y;4977766775779;EAN;16,55;37;11;update;0.00;21.00
LC3219XLM;4977766762205;EAN;36,81;309;11;update;0.00;21.00
LC3219XLC;4977766762199;EAN;36,81;253;11;update;0.00;21.00
DR2400;43018;EAN;106,07;0;11;update;0.00;21.00
T6M03AE;0889894728913;EAN;36,12;3;11;update;0.00;21.00
T6M07AE;0889894728944;EAN;36,27;43;11;update;0.00;21.00
T6M11AE;0889894728975;EAN;36,12;0;11;update;0.00;21.00
C13T33514012;8715946626260;EAN;41,98;2;11;update;0.00;21.00
C13T33634012;8715946626321;EAN;34,10;27;11;update;0.00;21.00
C13T33624012;8715946626307;EAN;34,91;0;11;update;0.00;21.00
C13T33644012;8715946626345;EAN;34,10;7;11;update;0.00;21.00
TN243BK;4977766787451;EAN;72,97;317;11;update;0.00;21.00
TN243C;4977766787512;EAN;78,95;0;11;update;0.00;21.00
TN243M;4977766787499;EAN;78,95;0;11;update;0.00;21.00
TN243Y;4977766787475;EAN;78,95;0;11;update;0.00;21.00
LC3213BK;4977766762250;EAN;27,49;1;11;update;0.00;21.00
LC3213M;4977766762274;EAN;22,26;0;11;update;0.00;21.00
LC3213C;4977766762267;EAN;22,26;1;11;update;0.00;21.00
LC3213Y;4977766762281;EAN;22,26;0;11;update;0.00;21.00
CF244A;0190781977902;EAN;78,98;0;11;update;0.00;21.00
TN2420;4977766779494;EAN;110,68;0;11;update;0.00;21.00
TN421C;4977766771597;EAN;121,22;0;11;update;0.00;21.00
TN421Y;4977766771634;EAN;121,22;0;11;update;0.00;21.00
TN421M;4977766771610;EAN;121,22;0;11;update;0.00;21.00
TN421BK;4977766771535;EAN;136,80;0;11;update;0.00;21.00
C13T33574010;8715946645292;EAN;154,07;31;11;update;0.00;21.00
C13T29964012;8715946626147;EAN;116,01;116;11;update;0.00;21.00
C13T08074011;8715946494173;EAN;102,97;44;11;update;0.00;21.00
C13T27154012;8715946625928;EAN;127,97;40;11;update;0.00;21.00
C13T07154012;8715946624563;EAN;76,81;136;11;update;0.00;21.00
N9K07AE;0889894860781;EAN;50,95;0;11;update;0.00;21.00
N9K08AE;0889894860835;EAN;47,14;1;11;update;0.00;21.00
TN247BK;4977766787536;EAN;119,70;0;11;update;0.00;21.00
TN423BK;4977766771658;EAN;156,05;180;11;update;0.00;21.00
TN423C;4977766771672;EAN;208,66;218;11;update;0.00;21.00
TN423Y;4977766771719;EAN;208,66;203;11;update;0.00;21.00
TN423M;4977766771696;EAN;208,66;168;11;update;0.00;21.00
TN247C;4977766787598;EAN;137,55;0;11;update;0.00;21.00
TN247Y;4977766787550;EAN;137,55;0;11;update;0.00;21.00
TN247M;4977766787574;EAN;137,55;0;11;update;0.00;21.00
CF294A;0192545654487;EAN;77,23;0;11;update;0.00;21.00
CF259A;0192018046771;EAN;157,76;0;11;update;0.00;21.00
F6U18AE;0725184104169;EAN;62,10;69;11;update;0.00;21.00
F6U17AE;0725184104121;EAN;62,53;29;11;update;0.00;21.00
F6U16AE;0725184104107;EAN;64,01;2;11;update;0.00;21.00
3YM60AE;0193905429219;EAN;22,61;0;11;update;0.00;21.00
3YM61AE;0193905429240;EAN;22,59;21;11;update;0.00;21.00
W1106A;0193424172702;EAN;75,84;2;11;update;0.00;21.00
